333,dated iron frypan,dated iron frypans,0,,Dated Iron Frypan,35705,32,1
334,dated steel skillet,dated steel skillets,0,,Dated Steel Skillet,35707,37,1
335,dated bomb frypan,dated bomb frypans,0,,Dated Bomb Frypan,35706,42,1
336,dated bronze culinary knife,dated bronze culinary knives,0,,Dated Bronze Culinary Knife,35751,10,1
337,dated iron culinary knife,dated iron culinary knives,0,,Dated Iron Culinary Knife,35752,27,1
338,dated mythril culinary knife,dated mythril culinary knives,0,,Dated Mythril Culinary Knife,35753,47,1
339,dated bronze pickaxe,dated bronze pickaxes,0,,Dated Bronze Pickaxe,38001,7,1
340,dated plumed bronze pickaxe,dated plumed bronze pickaxes,0,,Dated Plumed Bronze Pickaxe,38004,12,1
341,dated oiled bronze pickaxe,dated oiled bronze pickaxes,0,,Dated Oiled Bronze Pickaxe,38008,17,1
342,dated iron pickaxe,dated iron pickaxes,0,,Dated Iron Pickaxe,38002,22,1
343,dated polished iron pickaxe,dated polished iron pickaxes,0,,Dated Polished Iron Pickaxe,38006,32,1
344,dated dodotail pickaxe,dated dodotail pickaxes,0,,Dated Dodotail Pickaxe,38007,37,1
345,dated iron dolabra,dated iron dolabras,0,,Dated Iron Dolabra,38005,42,1
346,dated bronze sledgehammer,dated bronze sledgehammers,0,,Dated Bronze Sledgehammer,38051,10,1
347,dated iron sledgehammer,dated iron sledgehammers,0,,Dated Iron Sledgehammer,38052,27,1
348,dated mythril sledgehammer,dated mythril sledgehammers,0,,Dated Mythril Sledgehammer,38054,47,1
349,dated bronze hatchet,dated bronze hatchets,0,,Dated Bronze Hatchet,38101,7,1
350,dated plumed bronze hatchet,dated plumed bronze hatchets,0,,Dated Plumed Bronze Hatchet,38105,12,1
351,dated oiled bronze hatchet,dated oiled bronze hatchets,0,,Dated Oiled Bronze Hatchet,38107,17,1
352,dated brass hatchet,dated brass hatchets,0,,Dated Brass Hatchet,38104,22,1
353,dated iron hatchet,dated iron hatchets,0,,Dated Iron Hatchet,38102,32,1
354,dated steel hatchet,dated steel hatchets,0,,Dated Steel Hatchet,38102,37,1
355,dated plumed iron hatchet,dated plumed iron hatchets,0,,Dated Plumed Iron Hatchet,38106,42,1
356,dated bronze scythe,dated bronze scythes,0,,Dated Bronze Scythe,38151,10,1
357,dated iron scythe,dated iron scythes,0,,Dated Iron Scythe,38152,27,1
358,dated steel scythe,dated steel scythes,0,,Dated Steel Scythe,38155,47,1
359,dated ash fishing rod,dated ash fishing rods,0,,Dated Ash Fishing Rod,38202,7,1
360,dated willow fishing rod,dated willow fishing rods,0,,Dated Willow Fishing Rod,38204,12,1
361,dated pine fishing rod,dated pine fishing rods,0,,Dated Pine Fishing Rod,38208,17,1
362,dated bamboo fishing rod,dated bamboo fishing rods,0,,Dated Bamboo Fishing Rod,38201,22,1
363,dated rattan fishing rod,dated rattan fishing rods,0,,Dated Rattan Fishing Rod,38205,32,1
364,dated yew fishing rod,dated yew fishing rods,0,,Dated Yew Fishing Rod,38206,42,1
365,dated horn fishing rod,dated horn fishing rods,0,,Dated Horn Fishing Rod,38209,47,1
366,weathered coif (grey),weathered coifs (grey),0,,Weathered Coif (Grey),40321,1,1
367,weathered beret (beige),weathered berets (beige),0,,Weathered Beret (Beige),40570,1,1
368,pair of weathered spectacles,pairs of weathered spectacles,0,,Weathered Spectacles,41323,1,1
369,weathered bandana,weathered bandanas,0,,Weathered Bandana,40363,1,1
370,weathered sun hat,weathered sun hats,0,,Weathered Sun Hat,40541,1,1
371,weathered beach hat (blue),weathered beach hats (blue),0,,Weathered Beach Hat (Blue),40542,1,1
372,dated hempen coif,dated hempen coifs,0,,Dated Hempen Coif,40301,1,1
373,dated hempen coif (brown),dated hempen coifs (brown),0,,Dated Hempen Coif (Brown),40302,1,1
374,dated hempen coif (grey),dated hempen coifs (grey),0,,Dated Hempen Coif (Grey),40303,1,1
375,dated hempen coif (beige),dated hempen coifs (beige),0,,Dated Hempen Coif (Beige),40304,1,1
376,dated straw hat,dated straw hats,0,,Dated Straw Hat,40537,1,1
377,dated hempen bandana,dated hempen bandanas,0,,Dated Hempen Bandana,40315,2,1
378,dated hempen bandana (beige),dated hempen bandanas (beige),0,,Dated Hempen Bandana (Beige),40336,2,1
379,dated hempen bandana (brown),dated hempen bandanas (brown),0,,Dated Hempen Bandana (Brown),40338,2,1
380,dated hempen bandana (grey),dated hempen bandanas (grey),0,,Dated Hempen Bandana (Grey),40337,2,1
381,dated hempen scarf,dated hempen scarves,0,,Dated Hempen Scarf,40349,3,1
382,dated hempen scarf (grey),dated hempen scarves (grey),0,,Dated Hempen Scarf (Grey),40350,3,1
383,dated hempen scarf (beige),dated hempen scarves (beige),0,,Dated Hempen Scarf (Beige),40351,3,1
384,dated hempen scarf (brown),dated hempen scarves (brown),0,,Dated Hempen Scarf (Brown),40352,3,1
385,dated hempen beret,dated hempen berets,0,,Dated Hempen Beret,40501,4,1
386,dated hempen beret (brown),dated hempen berets (brown),0,,Dated Hempen Beret (Brown),40502,4,1
387,dated hempen beret (grey),dated hempen berets (grey),0,,Dated Hempen Beret (Grey),40503,4,1
388,dated hempen beret (beige),dated hempen berets (beige),0,,Dated Hempen Beret (Beige),40504,4,1
389,dated hempen hat,dated hempen hats,0,,Dated Hempen Hat,40515,6,1
390,dated hempen hat (brown),dated hempen hats (brown),0,,Dated Hempen Hat (Brown),40516,6,1
391,dated hempen hat (grey),dated hempen hats (grey),0,,Dated Hempen Hat (Grey),40517,6,1
392,dated hempen hat (beige),dated hempen hats (beige),0,,Dated Hempen Hat (Beige),40518,6,1
393,dated lauan halfmask,dated lauan halfmasks,0,,Dated Lauan Halfmask,41207,7,1
394,dated walking hat,dated walking hats,0,,Dated Walking Hat,40538,7,1
395,dated hempen turban,dated hempen turbans,0,,Dated Hempen Turban,40322,8,1
396,dated hempen turban (brown),dated hempen turbans (brown),0,,Dated Hempen Turban (Brown),40323,8,1
397,dated hempen turban (grey),dated hempen turbans (grey),0,,Dated Hempen Turban (Grey),40324,8,1
398,dated hempen turban (beige),dated hempen turbans (beige),0,,Dated Hempen Turban (Beige),40325,8,1
399,dated sheepskin calot,dated sheepskin calots,0,,Dated Sheepskin Calot,40584,8,1
400,dated sheepskin calot (taupe),dated sheepskin calots (taupe),0,,Dated Sheepskin Calot (Taupe),40584,8,1
401,dated sheepskin calot (grey),dated sheepskin calots (grey),0,,Dated Sheepskin Calot (Grey),40584,8,1
402,dated hunting hat (brown),dated hunting hats (brown),0,,Dated Hunting Hat (Brown),40543,9,1
403,dated hunting hat (grey),dated hunting hats (grey),0,,Dated Hunting Hat (Grey),40544,9,1
404,dated hunting hat (beige),dated hunting hats (beige),0,,Dated Hunting Hat (Beige),40545,9,1
405,dated sheepskin pot helm,dated sheepskin pot helms,0,,Dated Sheepskin Pot Helm,40014,9,1
406,dated hempen sugarloaf hat (brown),dated hempen sugarloaf hats (brown),0,,Dated Hempen Sugarloaf Hat (Brown),40561,10,1
407,dated hempen sugarloaf hat (grey),dated hempen sugarloaf hats (grey),0,,Dated Hempen Sugarloaf Hat (Grey),40562,10,1
408,dated hempen sugarloaf hat (beige),dated hempen sugarloaf hats (beige),0,,Dated Hempen Sugarloaf Hat (Beige),40563,10,1
409,dated cotton coif,dated cotton coifs,0,,Dated Cotton Coif,40305,11,1
410,dated cotton coif (red),dated cotton coifs (red),0,,Dated Cotton Coif (Red),40306,11,1
411,dated cotton coif (yellow),dated cotton coifs (yellow),0,,Dated Cotton Coif (Yellow),40307,11,1
412,dated cotton coif (green),dated cotton coifs (green),0,,Dated Cotton Coif (Green),40308,11,1
413,dated cotton coif (blue),dated cotton coifs (blue),0,,Dated Cotton Coif (Blue),40309,11,1
414,pair of dated copper spectacles,pairs of dated copper spectacles,0,,Dated Copper Spectacles,41301,11,1
415,pair of dated weathered spectacles (black),pairs of dated weathered spectacles (black),0,,Dated Weathered Spectacles (Black),41302,11,1
416,pair of dated weathered spectacles (green),pairs of dated weathered spectacles (green),0,,Dated Weathered Spectacles (Green),41303,11,1
417,dated copper circlet (sunstone),dated copper circlets (sunstone),0,,Dated Copper Circlet (Sunstone),41001,12,1
418,dated copper circlet (lapis lazuli),dated copper circlets (lapis lazuli),0,,Dated Copper Circlet (Lapis Lazuli),41002,12,1
419,dated copper circlet (sphene),dated copper circlets (sphene),0,,Dated Copper Circlet (Sphene),41003,12,1
420,dated copper circlet (malachite),dated copper circlets (malachite),0,,Dated Copper Circlet (Malachite),41004,12,1
421,dated copper circlet (fluorite),dated copper circlets (fluorite),0,,Dated Copper Circlet (Fluorite),41005,12,1
422,dated copper circlet (danburite),dated copper circlets (danburite),0,,Dated Copper Circlet (Danburite),41006,12,1
423,dated cotton bandana,dated cotton bandanas,0,,Dated Cotton Bandana,40339,12,1
424,dated cotton bandana (red),dated cotton bandanas (red),0,,Dated Cotton Bandana (Red),40340,12,1
425,dated cotton bandana (yellow),dated cotton bandanas (yellow),0,,Dated Cotton Bandana (Yellow),40341,12,1
426,dated cotton bandana (green),dated cotton bandanas (green),0,,Dated Cotton Bandana (Green),40342,12,1
427,dated cotton bandana (blue),dated cotton bandanas (blue),0,,Dated Cotton Bandana (Blue),40343,12,1
428,dated copper barbut,dated copper barbuts,0,,Dated Copper Barbut,40008,13,1
429,dated cotton scarf,dated cotton scarves,0,,Dated Cotton Scarf,40353,13,1
430,dated cotton scarf (red),dated cotton scarves (red),0,,Dated Cotton Scarf (Red),40354,13,1
431,dated cotton scarf (yellow),dated cotton scarves (yellow),0,,Dated Cotton Scarf (Yellow),40355,13,1
432,dated cotton scarf (green),dated cotton scarves (green),0,,Dated Cotton Scarf (Green),40356,13,1
433,dated cotton scarf (blue),dated cotton scarves (blue),0,,Dated Cotton Scarf (Blue),40357,13,1
434,dated cotton beret,dated cotton berets,0,,Dated Cotton Beret,40505,14,1
435,dated cotton beret (green),dated cotton berets (green),0,,Dated Cotton Beret (Green),40506,14,1
436,dated cotton beret (red),dated cotton berets (red),0,,Dated Cotton Beret (Red),40507,14,1
437,dated cotton beret (yellow),dated cotton berets (yellow),0,,Dated Cotton Beret (Yellow),40508,14,1
438,dated cotton beret (blue),dated cotton berets (blue),0,,Dated Cotton Beret (Blue),40509,14,1
439,dated bronze sallet,dated bronze sallets,0,,Dated Bronze Sallet,40020,15,1
440,pair of dated bronze goggles,pairs of dated bronze goggles,0,,Dated Bronze Goggles,41315,15,1
441,pair of dated bronze goggles (yellow),pairs of dated bronze goggles (yellow),0,,Dated Bronze Goggles (Yellow),41309,15,1
442,pair of dated bronze goggles (black),pairs of dated bronze goggles (black),0,,Dated Bronze Goggles (Black),41310,15,1
443,pair of dated brass magnifiers (red),pairs of dated brass magnifiers (red),0,,Dated Brass Magnifiers (Red),41318,16,1
444,dated willow halfmask,dated willow halfmasks,0,,Dated Willow Halfmask,41204,17,1
445,dated tarred walking hat,dated tarred walking hats,0,,Dated Tarred Walking Hat,40539,17,1
446,dated cotton turban,dated cotton turbans,0,,Dated Cotton Turban,40326,18,1
447,dated cotton turban (red),dated cotton turbans (red),0,,Dated Cotton Turban (Red),40327,18,1
448,dated cotton turban (yellow),dated cotton turbans (yellow),0,,Dated Cotton Turban (Yellow),40328,18,1
449,dated cotton turban (green),dated cotton turbans (green),0,,Dated Cotton Turban (Green),40329,18,1
450,dated cotton turban (blue),dated cotton turbans (blue),0,,Dated Cotton Turban (Blue),40330,18,1
451,dated dodoskin calot,dated dodoskin calots,0,,Dated Dodoskin Calot,40584,18,1
452,dated dodoskin calot (black),dated dodoskin calots (black),0,,Dated Dodoskin Calot (Black),40584,18,1
453,dated trapper's hat,dated trapper's hats,0,,Dated Trapper's Hat,40546,19,1
454,dated trapper's hat (red),dated trapper's hats (red),0,,Dated Trapper's Hat (Red),40547,19,1
455,dated trapper's hat (yellow),dated trapper's hats (yellow),0,,Dated Trapper's Hat (Yellow),40548,19,1
456,dated trapper's hat (green),dated trapper's hats (green),0,,Dated Trapper's Hat (Green),40549,19,1
457,dated trapper's hat (blue),dated trapper's hats (blue),0,,Dated Trapper's Hat (Blue),40550,19,1
458,dated bronze elmo,dated bronze elmi,0,,Dated Bronze Elmo,40012,19,1
459,dated dodoskin pot helm,dated dodoskin pot helms,0,,Dated Dodoskin Pot Helm,40016,19,1
460,dated dodoskin pot helm (black),dated dodoskin pot helms (black),0,,Dated Dodoskin Pot Helm (Black),40017,19,1
461,dated cotton sugarloaf hat (red),dated cotton sugarloaf hats (red),0,,Dated Cotton Sugarloaf Hat (Red),40564,20,1
462,dated cotton sugarloaf hat (green),dated cotton sugarloaf hats (green),0,,Dated Cotton Sugarloaf Hat (Green),40565,20,1
463,dated cotton sugarloaf hat (blue),dated cotton sugarloaf hats (blue),0,,Dated Cotton Sugarloaf Hat (Blue),40566,20,1
464,dated canvas coif,dated canvas coifs,0,,Dated Canvas Coif,40310,21,1
465,dated canvas coif (auburn),dated canvas coifs (auburn),0,,Dated Canvas Coif (Auburn),40311,21,1
466,dated canvas coif (pink),dated canvas coifs (pink),0,,Dated Canvas Coif (Pink),40312,21,1
467,dated canvas coif (brown),dated canvas coifs (brown),0,,Dated Canvas Coif (Brown),40313,21,1
468,dated canvas coif (blue),dated canvas coifs (blue),0,,Dated Canvas Coif (Blue),40314,21,1
469,pair of dated brass spectacles,pairs of dated brass spectacles,0,,Dated Brass Spectacles,41304,21,1
470,pair of dated brass spectacles (yellow),pairs of dated brass spectacles (yellow),0,,Dated Brass Spectacles (Yellow),41305,21,1
471,dated brass circlet (sunstone),dated brass circlets (sunstone),0,,Dated Brass Circlet (Sunstone),41007,22,1
472,dated brass circlet (lapis lazuli),dated brass circlets (lapis lazuli),0,,Dated Brass Circlet (Lapis Lazuli),41008,22,1
473,dated brass circlet (sphene),dated brass circlets (sphene),0,,Dated Brass Circlet (Sphene),41009,22,1
474,dated brass circlet (malachite),dated brass circlets (malachite),0,,Dated Brass Circlet (Malachite),41010,22,1
475,dated brass circlet (fluorite),dated brass circlets (fluorite),0,,Dated Brass Circlet (Fluorite),41011,22,1
476,dated brass circlet (danburite),dated brass circlets (danburite),0,,Dated Brass Circlet (Danburite),41012,22,1
477,dated canvas bandana,dated canvas bandanas,0,,Dated Canvas Bandana,40344,22,1
478,dated canvas bandana (auburn),dated canvas bandanas (auburn),0,,Dated Canvas Bandana (Auburn),40345,22,1
479,dated canvas bandana (pink),dated canvas bandanas (pink),0,,Dated Canvas Bandana (Pink),40346,22,1
480,dated canvas bandana (brown),dated canvas bandanas (brown),0,,Dated Canvas Bandana (Brown),40347,22,1
481,dated canvas bandana (blue),dated canvas bandanas (blue),0,,Dated Canvas Bandana (Blue),40348,22,1
482,dated bronze barbut,dated bronze barbuts,0,,Dated Bronze Barbut,40009,23,1
483,dated canvas beret,dated canvas berets,0,,Dated Canvas Beret,40510,24,1
484,dated canvas beret (auburn),dated canvas berets (auburn),0,,Dated Canvas Beret (Auburn),40511,24,1
485,dated canvas beret (pink),dated canvas berets (pink),0,,Dated Canvas Beret (Pink),40512,24,1
486,dated canvas beret (brown),dated canvas berets (brown),0,,Dated Canvas Beret (Brown),40513,24,1
487,dated canvas beret (blue),dated canvas berets (blue),0,,Dated Canvas Beret (Blue),40514,24,1
488,pair of dated brass preserves (red),pairs of dated brass preserves (red),0,,Dated Brass Preserves (Red),41311,25,1
489,pair of dated brass preserves (green),pairs of dated brass preserves (green),0,,Dated Brass Preserves (Green),41312,25,1
490,dated assault sallet,dated assault sallets,0,,Dated Assault Sallet,40021,25,1
491,dated canvas hat,dated canvas hats,0,,Dated Canvas Hat,40519,26,1
492,dated canvas hat (auburn),dated canvas hats (auburn),0,,Dated Canvas Hat (Auburn),40520,26,1
493,dated canvas hat (pink),dated canvas hats (pink),0,,Dated Canvas Hat (Pink),40521,26,1
494,dated canvas hat (brown),dated canvas hats (brown),0,,Dated Canvas Hat (Brown),40522,26,1
495,dated canvas hat (blue),dated canvas hats (blue),0,,Dated Canvas Hat (Blue),40523,26,1
496,pair of dated iron magnifiers (red),pairs of dated iron magnifiers (red),0,,Dated Iron Magnifiers (Red),41319,26,1
497,dated oak halfmask,dated oak halfmasks,0,,Dated Oak Halfmask,41205,27,1
498,dated bronze chain coif,dated bronze chain coifs,0,,Dated Bronze Chain Coif,40024,27,1
499,dated fishing hat,dated fishing hats,0,,Dated Fishing Hat,40540,27,1
500,dated fishing hat (red),dated fishing hats (red),0,,Dated Fishing Hat (Red),40653,27,1
501,dated fishing hat (yellow),dated fishing hats (yellow),0,,Dated Fishing Hat (Yellow),40651,27,1
502,dated fishing hat (green),dated fishing hats (green),0,,Dated Fishing Hat (Green),40652,27,1
503,dated fishing hat (blue),dated fishing hats (blue),0,,Dated Fishing Hat (Blue),40650,27,1
504,dated leather calot (black),dated leather calots (black),0,,Dated Leather Calot (Black),40585,28,1
505,dated leather calot (ochre),dated leather calots (ochre),0,,Dated Leather Calot (Ochre),40585,28,1
506,dated leather calot (green),dated leather calots (green),0,,Dated Leather Calot (Green),40585,28,1
507,dated leather calot (red),dated leather calots (red),0,,Dated Leather Calot (Red),40585,28,1
508,dated tracker's hat,dated tracker's hats,0,,Dated Tracker's Hat,40551,29,1
509,dated tracker's hat (auburn),dated tracker's hats (auburn),0,,Dated Tracker's Hat (Auburn),40552,29,1
